N,coverage,match_level,ethnicity,model_variant
1464971.3983072848,0.999996515568922,8of8,Chinese,cross_ethnic
1570290.1247293775,0.9999976509087365,8of8,Chinese,cross_ethnic
1683180.353330955,0.9999984216725967,8of8,Chinese,cross_ethnic
1804186.409392072,0.9999989445978315,8of8,Chinese,cross_ethnic
1933891.750455232,0.9999992991801765,8of8,Chinese,cross_ethnic
2072921.77959537,0.9999995391833307,8of8,Chinese,cross_ethnic
2221946.8609395237,0.9999997009331094,8of8,Chinese,cross_ethnic
2381685.5519761606,0.9999998090908577,8of8,Chinese,cross_ethnic
2552908.0682395166,0.9999998805477864,8of8,Chinese,cross_ethnic
2736439.9970746664,0.9999999269869561,8of8,Chinese,cross_ethnic
2933166.2783900425,0.9999999565455221,8of8,Chinese,cross_ethnic
3144035.4715915,0.9999999748959413,8of8,Chinese,cross_ethnic
3370064.3292719247,0.9999999859647647,8of8,Chinese,cross_ethnic
3612342.6997094303,0.9999999924286372,8of8,Chinese,cross_ethnic
3872038.781812557,0.999999996070695,8of8,Chinese,cross_ethnic
4150404.7578504723,0.9999999980441936,8of8,Chinese,cross_ethnic
4448782.831127585,0.9999999990692434,8of8,Chinese,cross_ethnic
4768611.697714474,0.9999999995779054,8of8,Chinese,cross_ethnic
5111433.483440165,0.9999999998182284,8of8,Chinese,cross_ethnic
5478901.179593934,0.9999999999259431,8of8,Chinese,cross_ethnic
5872786.613189477,0.9999999999715686,8of8,Chinese,cross_ethnic
6294988.990221888,0.9999999999897583,8of8,Chinese,cross_ethnic
6747544.053110686,0.9999999999965541,8of8,Chinese,cross_ethnic
7232633.896483534,0.9999999999989224,8of8,Chinese,cross_ethnic
7752597.488629464,0.9999999999996885,8of8,Chinese,cross_ethnic
8309941.949353387,0.9999999999999172,8of8,Chinese,cross_ethnic
8907354.63861044,0.9999999999999799,8of8,Chinese,cross_ethnic
9547716.114208067,0.9999999999999957,8of8,Chinese,cross_ethnic
10234114.021054527,0.9999999999999992,8of8,Chinese,cross_ethnic
10969857.97892384,0.9999999999999999,8of8,Chinese,cross_ethnic
11758495.540521558,1.0,8of8,Chinese,cross_ethnic
12603829.296797274,1.0,8of8,Chinese,cross_ethnic
13509935.211980252,1.0,8of8,Chinese,cross_ethnic
14481182.27674533,1.0,8of8,Chinese,cross_ethnic
15522253.57427048,1.0,8of8,Chinese,cross_ethnic
16638168.860761274,1.0,8of8,Chinese,cross_ethnic
17834308.769319095,1.0,8of8,Chinese,cross_ethnic
