ethnicity,locus,allele,frequency,n_alleles
Malay,HLA-B,35:72,0.0005378271782000717,11156
Malay,HLA-B,15:11,0.0005378271782000717,11156
Malay,HLA-B,45:01,0.0005378271782000717,11156
Malay,HLA-B,15:05,0.0004481893151667264,11156
Malay,HLA-B,51:07,0.0004481893151667264,11156
Malay,HLA-B,18:22,0.0004481893151667264,11156
Malay,HLA-B,37:54,0.0004481893151667264,11156
Malay,HLA-B,18:50,0.0004481893151667264,11156
Malay,HLA-B,48:03,0.00035855145213338117,11156
Malay,HLA-B,38:01,0.00035855145213338117,11156
Malay,HLA-B,15:10,0.00035855145213338117,11156
Malay,HLA-B,55:12,0.00035855145213338117,11156
Malay,HLA-B,18:116,0.00035855145213338117,11156
Malay,HLA-B,39:09,0.00035855145213338117,11156
Malay,HLA-B,15:03,0.00026891358910003586,11156
Malay,HLA-B,15:38,0.00026891358910003586,11156
Malay,HLA-B,56:03,0.00026891358910003586,11156
Malay,HLA-B,52:04,0.00026891358910003586,11156
Malay,HLA-B,15:75,0.00017927572606669058,11156
Malay,HLA-B,35:08,0.00017927572606669058,11156
Malay,HLA-B,67:01,0.00017927572606669058,11156
Malay,HLA-B,39:05,0.00017927572606669058,11156
Malay,HLA-B,81:01,0.00017927572606669058,11156
Malay,HLA-B,40:23,0.00017927572606669058,11156
Malay,HLA-B,50:07,0.00017927572606669058,11156
Malay,HLA-B,56:02,0.00017927572606669058,11156
Malay,HLA-B,56:07,0.00017927572606669058,11156
Malay,HLA-B,58:02,0.00017927572606669058,11156
Malay,HLA-B,40:12,8.963786303334529e-05,11156
Malay,HLA-B,15:04,8.963786303334529e-05,11156
Malay,HLA-B,07:105,8.963786303334529e-05,11156
Malay,HLA-B,15:29,8.963786303334529e-05,11156
Malay,HLA-B,46:08,8.963786303334529e-05,11156
Malay,HLA-B,15:46,8.963786303334529e-05,11156
Malay,HLA-B,15:159,8.963786303334529e-05,11156
Malay,HLA-B,14:01,8.963786303334529e-05,11156
Malay,HLA-B,42:02,8.963786303334529e-05,11156
Malay,HLA-B,15:404,8.963786303334529e-05,11156
Malay,HLA-B,18:GPPM,8.963786303334529e-05,11156
Malay,HLA-B,40:95,8.963786303334529e-05,11156
Malay,HLA-B,27:02,8.963786303334529e-05,11156
Malay,HLA-B,55:04,8.963786303334529e-05,11156
Malay,HLA-B,18:GPPJ,8.963786303334529e-05,11156
Malay,HLA-B,15:CAVKY,8.963786303334529e-05,11156
Malay,HLA-C,08:01,0.20078881319469344,11156
Malay,HLA-C,04:01,0.12298314808174973,11156
Malay,HLA-C,07:02,0.11885980638221585,11156
Malay,HLA-C,07:04,0.10335245607744711,11156
Malay,HLA-C,04:03,0.0787916816063105,11156
Malay,HLA-C,07:01,0.06731803513804231,11156
Malay,HLA-C,03:04,0.04974901398350663,11156
Malay,HLA-C,03:02,0.04419146647543923,11156
Malay,HLA-C,14:02,0.04392255288633919,11156
Malay,HLA-C,01:02,0.038454643241305125,11156
Malay,HLA-C,12:02,0.027518823951237004,11156
Malay,HLA-C,06:02,0.023843671566869847,11156
Malay,HLA-C,15:02,0.023126568662603084,11156
Malay,HLA-C,03:03,0.015328074578702043,11156
Malay,HLA-C,04:06,0.011115095016134816,11156
Malay,HLA-C,12:03,0.009232699892434564,11156
Malay,HLA-C,15:05,0.005288633918967372,11156
Malay,HLA-C,16:02,0.0030476873431337396,11156
Malay,HLA-C,17:01,0.0017927572606669057,11156
Malay,HLA-C,05:01,0.0015238436715668698,11156
Malay,HLA-C,02:02,0.0014342058085335247,11156
Malay,HLA-C,08:02,0.000986016493366798,11156
Malay,HLA-C,01:03,0.0008963786303334528,11156
Malay,HLA-C,15:04,0.0007171029042667623,11156
Malay,HLA-C,12:04,0.0005378271782000717,11156
Malay,HLA-C,16:01,0.0005378271782000717,11156
Malay,HLA-C,03:94,0.0004481893151667264,11156
Malay,HLA-C,07:199,0.0004481893151667264,11156
Malay,HLA-C,04:10,0.00035855145213338117,11156
Malay,HLA-C,07:26,0.00035855145213338117,11156
Malay,HLA-C,14:03,0.00026891358910003586,11156
Malay,HLA-C,12:05,0.00026891358910003586,11156
Malay,HLA-C,15:07,0.00026891358910003586,11156
Malay,HLA-C,02:10,0.00017927572606669058,11156
Malay,HLA-C,06:27,0.00017927572606669058,11156
Malay,HLA-C,03:88,0.00017927572606669058,11156
Malay,HLA-C,04:AKWXK,0.00017927572606669058,11156
Malay,HLA-C,15:09,0.00017927572606669058,11156
Malay,HLA-C,16:04,0.00017927572606669058,11156
Malay,HLA-C,08:03,0.00017927572606669058,11156
Malay,HLA-C,04:04,8.963786303334529e-05,11156
Malay,HLA-C,07:27,8.963786303334529e-05,11156
Malay,HLA-C,01:22,8.963786303334529e-05,11156
Malay,HLA-C,07:GXFA,8.963786303334529e-05,11156
Malay,HLA-C,03:CAVNN,8.963786303334529e-05,11156
Malay,HLA-C,15:40,8.963786303334529e-05,11156
Malay,HLA-C,16:88,8.963786303334529e-05,11156
Malay,HLA-C,06:195,8.963786303334529e-05,11156
Malay,HLA-C,08:16,8.963786303334529e-05,11156
Malay,HLA-C,07:EMCY,8.963786303334529e-05,11156
Malay,HLA-C,04:BCZH,8.963786303334529e-05,11156
Others,DQB1,03:01,0.21993628882399788,7534
Others,DQB1,02:01,0.1409609769046987,7534
Others,DQB1,05:02,0.10061056543668702,7534
Others,DQB1,05:01,0.09915051765330501,7534
Others,DQB1,06:01,0.08056809131935228,7534
Others,DQB1,03:03,0.07738253251924608,7534
Others,DQB1,03:02,0.07472790018582426,7534
Others,DQB1,06:02,0.04765065038492169,7534
Others,DQB1,05:03,0.04380143350146005,7534
Others,DQB1,06:03,0.029599150517653303,7534
Others,DQB1,04:02,0.024422617467480753,7534
Others,DQB1,04:01,0.02402442261746748,7534
Others,DQB1,06:04,0.01871515795062384,7534
Others,DQB1,06:09,0.013405893283780196,7534
Others,DQB1,06:10,0.0014600477833820015,7534
Others,DQB1,03:05,0.0006636580833554553,7534
Others,DQB1,02:02,0.0005309264666843643,7534
Others,DQB1,05:CAVTE,0.00039819485001327314,7534
Others,DQB1,03:04,0.0002654632333421821,7534
Others,DQB1,05:04,0.0002654632333421821,7534
Others,DQB1,03:CAVTB,0.0002654632333421821,7534
Others,DQB1,06:74,0.0002654632333421821,7534
Others,DQB1,03:11,0.00013273161667109106,7534
Others,DQB1,02:14,0.00013273161667109106,7534
Others,DQB1,03:26,0.00013273161667109106,7534
Others,DQB1,02:CAVTA,0.00013273161667109106,7534
Others,DQB1,03:72,0.00013273161667109106,7534
Others,DQB1,03:CAVTC,0.00013273161667109106,7534
Others,DQB1,06:BYFKE,0.00013273161667109106,7534
Others,DRB1,12:02,0.1260950358375365,7534
Others,DRB1,15:02,0.12131669763737722,7534
Others,DRB1,07:01,0.09543403238651446,7534
Others,DRB1,15:01,0.07937350676931244,7534
Others,DRB1,03:01,0.07366604725245554,7534
Others,DRB1,09:01,0.04937616140164587,7534
Others,DRB1,11:01,0.04672152906822405,7534
Others,DRB1,04:05,0.041146801168038226,7534
Others,DRB1,13:02,0.0326519777010884,7534
Others,DRB1,04:03,0.029333687284311124,7534
Others,DRB1,01:01,0.02867002920095567,7534
Others,DRB1,13:01,0.028537297584284575,7534
Others,DRB1,08:03,0.027342713034244757,7534
Others,DRB1,04:01,0.024157154234138573,7534
Others,DRB1,14:01,0.02110432705070348,7534
Others,DRB1,10:01,0.020440668967348023,7534
Others,DRB1,14:04,0.01659145208388638,7534
Others,DRB1,16:02,0.014467746217148926,7534
Others,DRB1,04:04,0.013140430050438015,7534
Others,DRB1,12:01,0.01260950358375365,7534
Others,DRB1,04:06,0.011945845500398195,7534
Others,DRB1,11:04,0.01008760286700292,7534
Others,DRB1,08:01,0.007432970533581099,7534
Others,DRB1,01:02,0.007167507300238917,7534
Others,DRB1,16:01,0.0051765330501725515,7534
Others,DRB1,14:05,0.004911069816830369,7534
Others,DRB1,11:06,0.004778338200159278,7534
Others,DRB1,04:02,0.004380143350146005,7534
Others,DRB1,04:07,0.004380143350146005,7534
Others,DRB1,08:02,0.003185558800106185,7534
Others,DRB1,13:03,0.003052827183435094,7534
Others,DRB1,13:12,0.002389169100079639,7534
Others,DRB1,11:03,0.001990974250066366,7534
Others,DRB1,15:04,0.001990974250066366,7534
Others,DRB1,15:06,0.001990974250066366,7534
Others,DRB1,01:03,0.0018582426333952748,7534
Others,DRB1,04:08,0.0018582426333952748,7534
Others,DRB1,04:10,0.0018582426333952748,7534
Others,DRB1,08:04,0.0014600477833820015,7534
Others,DRB1,08:09,0.0013273161667109105,7534
Others,DRB1,03:02,0.0011945845500398195,7534
Others,DRB1,11:02,0.0010618529333687285,7534
Others,DRB1,14:10,0.0010618529333687285,7534
Others,DRB1,14:03,0.0009291213166976374,7534
Others,DRB1,14:07,0.0007963897000265463,7534
Others,DRB1,15:03,0.0007963897000265463,7534
Others,DRB1,14:06,0.0007963897000265463,7534
Others,DRB1,15:14,0.0007963897000265463,7534
Others,DRB1,13:05,0.0007963897000265463,7534
Others,DRB1,11:11,0.0006636580833554553,7534
Others,DRB1,14:15,0.0006636580833554553,7534
Others,DRB1,08:06,0.00039819485001327314,7534
Others,DRB1,15:BFBXD,0.00039819485001327314,7534
Others,DRB1,14:18,0.00039819485001327314,7534
Others,DRB1,14:02,0.00039819485001327314,7534
Others,DRB1,08:18,0.0002654632333421821,7534
Others,DRB1,11:08,0.0002654632333421821,7534
Others,DRB1,11:66,0.0002654632333421821,7534
Others,DRB1,14:19,0.0002654632333421821,7534
Others,DRB1,11:05,0.0002654632333421821,7534
Others,DRB1,13:13,0.0002654632333421821,7534
Others,DRB1,08:12,0.0002654632333421821,7534
Others,DRB1,14:54,0.0002654632333421821,7534
Others,DRB1,11:14,0.00013273161667109106,7534
Others,DRB1,11:17,0.00013273161667109106,7534
Others,DRB1,14:08,0.00013273161667109106,7534
Others,DRB1,14:11,0.00013273161667109106,7534
Others,DRB1,11:19,0.00013273161667109106,7534
Others,DRB1,08:10,0.00013273161667109106,7534
Others,DRB1,13:07,0.00013273161667109106,7534
Others,DRB1,14:16,0.00013273161667109106,7534
Others,DRB1,09:DZUU,0.00013273161667109106,7534
Others,DRB1,07:BMSUC,0.00013273161667109106,7534
Others,HLA-A,11:01,0.15542872312184763,7534
Others,HLA-A,24:02,0.15091584815503054,7534
Others,HLA-A,02:01,0.12158216087071941,7534
Others,HLA-A,33:03,0.07685160605256172,7534
Others,HLA-A,01:01,0.07499336341916644,7534
Others,HLA-A,24:07,0.0622511282187417,7534
Others,HLA-A,03:01,0.04619060260153968,7534
Others,HLA-A,34:01,0.043137775418104596,7534
Others,HLA-A,26:01,0.028139102734271303,7534
Others,HLA-A,02:07,0.027475444650915847,7534
Others,HLA-A,02:03,0.023758959384125297,7534
Others,HLA-A,02:06,0.022962569684098752,7534
Others,HLA-A,31:01,0.02004247411733475,7534
Others,HLA-A,32:01,0.01659145208388638,7534
Others,HLA-A,68:01,0.0163259888505442,7534
Others,HLA-A,11:02,0.010618529333687284,7534
Others,HLA-A,29:02,0.009423944783647465,7534
Others,HLA-A,30:01,0.009158481550305284,7534
Others,HLA-A,23:01,0.009158481550305284,7534
Others,HLA-A,02:11,0.009025749933634192,7534
Others,HLA-A,24:10,0.007698433766923281,7534
Others,HLA-A,29:01,0.006902044066896735,7534
Others,HLA-A,25:01,0.005840191133528006,7534
Others,HLA-A,02:05,0.004911069816830369,7534
Others,HLA-A,24:03,0.004645606583488187,7534
Others,HLA-A,30:02,0.004114680116803823,7534
Others,HLA-A,68:02,0.0037164852667905496,7534
Others,HLA-A,33:01,0.0037164852667905496,7534
Others,HLA-A,03:02,0.002389169100079639,7534
Others,HLA-A,66:01,0.002123705866737457,7534
Others,HLA-A,74:01,0.002123705866737457,7534
Others,HLA-A,11:03,0.0017255110167241838,7534
Others,HLA-A,34:05,0.0013273161667109105,7534
Others,HLA-A,30:04,0.0011945845500398195,7534
Others,HLA-A,34:02,0.0011945845500398195,7534
Others,HLA-A,11:04,0.0010618529333687285,7534
Others,HLA-A,26:03,0.0009291213166976374,7534
Others,HLA-A,01:03,0.0009291213166976374,7534
Others,HLA-A,26:02,0.0007963897000265463,7534
Others,HLA-A,24:17,0.0007963897000265463,7534
Others,HLA-A,02:16,0.0006636580833554553,7534
Others,HLA-A,02:02,0.0005309264666843643,7534
Others,HLA-A,69:01,0.0005309264666843643,7534
Others,HLA-A,02:17,0.00039819485001327314,7534
Others,HLA-A,24:CAVJJ,0.00039819485001327314,7534
Others,HLA-A,26:08,0.0002654632333421821,7534
Others,HLA-A,02:10,0.0002654632333421821,7534
Others,HLA-A,02:22,0.0002654632333421821,7534
Others,HLA-A,33:05,0.0002654632333421821,7534
Others,HLA-A,68:172,0.0002654632333421821,7534
Others,HLA-A,31:06,0.0002654632333421821,7534
Others,HLA-A,34:GWR,0.0002654632333421821,7534
Others,HLA-A,24:33,0.00013273161667109106,7534
Others,HLA-A,24:20,0.00013273161667109106,7534
Others,HLA-A,02:205,0.00013273161667109106,7534
Others,HLA-A,11:233,0.00013273161667109106,7534
Others,HLA-A,25:04,0.00013273161667109106,7534
Others,HLA-A,32:04,0.00013273161667109106,7534
Others,HLA-A,02:380,0.00013273161667109106,7534
Others,HLA-A,02:20,0.00013273161667109106,7534
Others,HLA-A,02:BKSXJ,0.00013273161667109106,7534
Others,HLA-A,02:A,0.00013273161667109106,7534
Others,HLA-A,02:CAVH,0.00013273161667109106,7534
Others,HLA-A,24:05,0.00013273161667109106,7534
Others,HLA-A,32:64,0.00013273161667109106,7534
Others,HLA-A,80:01,0.00013273161667109106,7534
Others,HLA-A,36:01,0.00013273161667109106,7534
Others,HLA-A,33:65,0.00013273161667109106,7534
Others,HLA-A,74:05,0.00013273161667109106,7534
Others,HLA-A,68:05,0.00013273161667109106,7534
Others,HLA-A,68:50,0.00013273161667109106,7534
Others,HLA-A,02:ACKBY,0.00013273161667109106,7534
Others,HLA-A,33:CAUVS,0.00013273161667109106,7534
Others,HLA-A,24:08,0.00013273161667109106,7534
Others,HLA-A,31:12,0.00013273161667109106,7534
Others,HLA-A,68:03,0.00013273161667109106,7534
Others,HLA-A,11:XX,0.00013273161667109106,7534
Others,HLA-A,31:16,0.00013273161667109106,7534
Others,HLA-B,40:01,0.06769312450225644,7534
Others,HLA-B,15:02,0.05123440403504115,7534
Others,HLA-B,51:01,0.04964162463498806,7534
Others,HLA-B,07:02,0.04672152906822405,7534
Others,HLA-B,44:03,0.04194319086806477,7534
Others,HLA-B,38:02,0.040483143084682774,7534
Others,HLA-B,08:01,0.040483143084682774,7534
Others,HLA-B,58:01,0.03835943721794532,7534
Others,HLA-B,35:05,0.03358109901778604,7534
Others,HLA-B,18:01,0.03291744093443058,7534
Others,HLA-B,35:01,0.03052827183435094,7534
Others,HLA-B,46:01,0.03026280860100876,7534
Others,HLA-B,15:01,0.028404565967613486,7534
Others,HLA-B,13:01,0.027077249800902575,7534
Others,HLA-B,52:01,0.02641359171754712,7534
Others,HLA-B,44:02,0.025617202017520574,7534
Others,HLA-B,57:01,0.023228032917440935,7534
Others,HLA-B,40:02,0.020971595434032386,7534
Others,HLA-B,15:21,0.02017520573400584,7534
Others,HLA-B,35:03,0.01871515795062384,7534
Others,HLA-B,07:05,0.018316963100610567,7534
Others,HLA-B,15:35,0.01791876825059729,7534
Others,HLA-B,40:06,0.01752057340058402,7534
Others,HLA-B,15:13,0.015927794000530928,7534
Others,HLA-B,55:01,0.01247677196708256,7534
Others,HLA-B,13:02,0.011680382267056012,7534
Others,HLA-B,27:05,0.011680382267056012,7534
Others,HLA-B,37:01,0.010883992567029467,7534
Others,HLA-B,48:01,0.010485797717016193,7534
Others,HLA-B,27:06,0.009954871250331829,7534
Others,HLA-B,15:25,0.009689408016989648,7534
Others,HLA-B,14:02,0.009556676400318556,7534
Others,HLA-B,54:01,0.009556676400318556,7534
Others,HLA-B,55:02,0.008627555083620918,7534
Others,HLA-B,51:02,0.008494823466949828,7534
Others,HLA-B,39:01,0.008362091850278737,7534
Others,HLA-B,50:01,0.008096628616936554,7534
Others,HLA-B,27:04,0.00756570215025219,7534
Others,HLA-B,38:01,0.007167507300238917,7534
Others,HLA-B,56:01,0.005574727900185824,7534
Others,HLA-B,49:01,0.005309264666843642,7534
Others,HLA-B,18:02,0.00504380143350146,7534
Others,HLA-B,51:06,0.00504380143350146,7534
Others,HLA-B,15:17,0.004778338200159278,7534
Others,HLA-B,15:18,0.004645606583488187,7534
Others,HLA-B,15:32,0.004645606583488187,7534
Others,HLA-B,35:02,0.0034510220334483675,7534
Others,HLA-B,14:01,0.0033182904167772765,7534
Others,HLA-B,41:01,0.003185558800106185,7534
Others,HLA-B,53:01,0.002787363950092912,7534
Others,HLA-B,35:30,0.002654632333421821,7534
Others,HLA-B,15:12,0.002389169100079639,7534
Others,HLA-B,35:08,0.002123705866737457,7534
Others,HLA-B,45:01,0.002123705866737457,7534
Others,HLA-B,15:11,0.001990974250066366,7534
Others,HLA-B,41:02,0.0018582426333952748,7534
Others,HLA-B,56:04,0.0018582426333952748,7534
Others,HLA-B,15:05,0.0017255110167241838,7534
Others,HLA-B,15:27,0.0017255110167241838,7534
Others,HLA-B,39:06,0.0017255110167241838,7534
Others,HLA-B,40:10,0.0014600477833820015,7534
Others,HLA-B,15:07,0.0013273161667109105,7534
Others,HLA-B,39:09,0.0010618529333687285,7534
Others,HLA-B,15:06,0.0009291213166976374,7534
Others,HLA-B,59:01,0.0009291213166976374,7534
Others,HLA-B,67:01,0.0009291213166976374,7534
Others,HLA-B,15:10,0.0007963897000265463,7534
Others,HLA-B,15:03,0.0007963897000265463,7534
Others,HLA-B,15:16,0.0007963897000265463,7534
Others,HLA-B,27:07,0.0007963897000265463,7534
Others,HLA-B,73:01,0.0007963897000265463,7534
Others,HLA-B,27:02,0.0006636580833554553,7534
Others,HLA-B,48:03,0.0006636580833554553,7534
Others,HLA-B,39:15,0.0006636580833554553,7534
Others,HLA-B,42:01,0.0005309264666843643,7534
Others,HLA-B,44:05,0.0005309264666843643,7534
Others,HLA-B,15:08,0.0005309264666843643,7534
Others,HLA-B,51:08,0.0005309264666843643,7534
Others,HLA-B,47:01,0.0005309264666843643,7534
Others,HLA-B,39:05,0.00039819485001327314,7534
Others,HLA-B,39:24,0.00039819485001327314,7534
Others,HLA-B,81:01,0.00039819485001327314,7534
Others,HLA-B,51:07,0.00039819485001327314,7534
Others,HLA-B,15:39,0.0002654632333421821,7534
Others,HLA-B,15:09,0.0002654632333421821,7534
Others,HLA-B,44:29,0.0002654632333421821,7534
Others,HLA-B,57:03,0.0002654632333421821,7534
Others,HLA-B,42:02,0.0002654632333421821,7534
Others,HLA-B,15:141,0.0002654632333421821,7534
Others,HLA-B,15:CAVKV,0.0002654632333421821,7534
Others,HLA-B,58:02,0.0002654632333421821,7534
Others,HLA-B,35:20,0.0002654632333421821,7534
Others,HLA-B,37:54,0.0002654632333421821,7534
Others,HLA-B,14:03,0.00013273161667109106,7534
Others,HLA-B,15:24,0.00013273161667109106,7534
Others,HLA-B,40:50,0.00013273161667109106,7534
Others,HLA-B,56:03,0.00013273161667109106,7534
Others,HLA-B,39:23,0.00013273161667109106,7534
Others,HLA-B,40:11,0.00013273161667109106,7534
Others,HLA-B,39:04,0.00013273161667109106,7534
Others,HLA-B,15:56,0.00013273161667109106,7534
Others,HLA-B,39:10,0.00013273161667109106,7534
Others,HLA-B,40:26,0.00013273161667109106,7534
Others,HLA-B,38:64,0.00013273161667109106,7534
Others,HLA-B,51:19,0.00013273161667109106,7534
Others,HLA-B,40:23,0.00013273161667109106,7534
Others,HLA-B,35:43,0.00013273161667109106,7534
Others,HLA-B,18:05,0.00013273161667109106,7534
Others,HLA-B,50:02,0.00013273161667109106,7534
Others,HLA-B,35:12,0.00013273161667109106,7534
Others,HLA-B,57:04,0.00013273161667109106,7534
Others,HLA-B,15:38,0.00013273161667109106,7534
Others,HLA-B,48:04,0.00013273161667109106,7534
Others,HLA-B,55:04,0.00013273161667109106,7534
Others,HLA-B,57:02,0.00013273161667109106,7534
Others,HLA-B,40:12,0.00013273161667109106,7534
Others,HLA-B,40:03,0.00013273161667109106,7534
Others,HLA-B,35:24,0.00013273161667109106,7534
Others,HLA-B,40:CAVMJ,0.00013273161667109106,7534
Others,HLA-B,51:BCZHE,0.00013273161667109106,7534
Others,HLA-B,44:BZEGX,0.00013273161667109106,7534
Others,HLA-B,40:CAVMH,0.00013273161667109106,7534
Others,HLA-B,38:CAVM,0.00013273161667109106,7534
Others,HLA-B,55:12,0.00013273161667109106,7534
Others,HLA-C,07:02,0.16724183700557474,7534
Others,HLA-C,04:01,0.11215821608707194,7534
Others,HLA-C,08:01,0.08428457658614281,7534
Others,HLA-C,07:01,0.07618794796920626,7534
Others,HLA-C,01:02,0.06543668701884789,7534
Others,HLA-C,03:04,0.06410937085213698,7534
Others,HLA-C,06:02,0.056941863551898064,7534
Others,HLA-C,03:03,0.03889036368462968,7534
Others,HLA-C,15:02,0.03835943721794532,7534
Others,HLA-C,03:02,0.03809397398460313,7534
Others,HLA-C,04:03,0.03490841518449695,7534
Others,HLA-C,12:02,0.03331563578444385,7534
Others,HLA-C,12:03,0.029333687284311124,7534
Others,HLA-C,14:02,0.02681178656756039,7534
Others,HLA-C,05:01,0.026546323334218212,7534
Others,HLA-C,07:04,0.025617202017520574,7534
Others,HLA-C,02:02,0.01380408813379347,7534
Others,HLA-C,08:02,0.013007698433766923,7534
Others,HLA-C,16:01,0.009822139633660737,7534
Others,HLA-C,15:05,0.00756570215025219,7534
Others,HLA-C,16:02,0.00623838598354128,7534
Others,HLA-C,04:06,0.005574727900185824,7534
Others,HLA-C,17:01,0.005309264666843642,7534
Others,HLA-C,12:04,0.004380143350146005,7534
Others,HLA-C,14:03,0.0034510220334483675,7534
Others,HLA-C,08:03,0.0015927794000530925,7534
Others,HLA-C,07:27,0.0013273161667109105,7534
Others,HLA-C,01:03,0.0011945845500398195,7534
Others,HLA-C,16:04,0.0007963897000265463,7534
Others,HLA-C,02:10,0.0005309264666843643,7534
Others,HLA-C,15:04,0.0005309264666843643,7534
Others,HLA-C,18:01,0.0005309264666843643,7534
Others,HLA-C,03:05,0.00039819485001327314,7534
Others,HLA-C,04:10,0.00039819485001327314,7534
Others,HLA-C,04:BCZHN,0.00039819485001327314,7534
Others,HLA-C,04:AKWXK,0.00039819485001327314,7534
Others,HLA-C,04:JKTU,0.00039819485001327314,7534
Others,HLA-C,15:07,0.0002654632333421821,7534
Others,HLA-C,07:26,0.0002654632333421821,7534
Others,HLA-C,04:CAVNU,0.0002654632333421821,7534
Others,HLA-C,04:BCZH,0.0002654632333421821,7534
Others,HLA-C,12:09,0.0002654632333421821,7534
Others,HLA-C,12:05,0.0002654632333421821,7534
Others,HLA-C,07:CAVPF,0.0002654632333421821,7534
Others,HLA-C,03:38,0.00013273161667109106,7534
Others,HLA-C,03:193,0.00013273161667109106,7534
Others,HLA-C,06:86,0.00013273161667109106,7534
Others,HLA-C,03:85,0.00013273161667109106,7534
Others,HLA-C,03:258,0.00013273161667109106,7534
Others,HLA-C,04:04,0.00013273161667109106,7534
Others,HLA-C,03:17,0.00013273161667109106,7534
Others,HLA-C,03:37,0.00013273161667109106,7534
Others,HLA-C,03:CAVNN,0.00013273161667109106,7534
Others,HLA-C,01:06,0.00013273161667109106,7534
Others,HLA-C,07:06,0.00013273161667109106,7534
Others,HLA-C,03:310,0.00013273161667109106,7534
Others,HLA-C,08:16,0.00013273161667109106,7534
Others,HLA-C,12:64,0.00013273161667109106,7534
Others,HLA-C,08:06,0.00013273161667109106,7534
Others,HLA-C,07:CAVPC,0.00013273161667109106,7534
Others,HLA-C,07:XX,0.00013273161667109106,7534
