sample_id,cluster,pc1,pc2
BMDP_OUT_40367,Cluster_1,0.8391485266325507,0.4387808567574589
BMDP_OUT_40382,Cluster_2,-0.8328272622214615,0.9098802009845125
BMDP_OUT_40383,Cluster_2,-1.051388408377319,-0.004753712820947012
BMDP_OUT_40384,Cluster_1,1.6912044978380358,0.42225434959368835
BMDP_OUT_40385,Cluster_2,-0.3739860472172828,-0.08243999677953696
BMDP_OUT_40386,Cluster_1,1.4253457994732213,0.3412171822771963
BMDP_OUT_40387,Cluster_1,0.9693495982039929,-0.03196135852664461
BMDP_OUT_40468,Cluster_3,-0.43228930857514725,-1.4073280304270348
BMDP_OUT_40469,Cluster_2,-0.6547463204637214,-0.18038116076708965
BMDP_OUT_40471,Cluster_2,-0.8979544880735109,0.7561870456641704
BMDP_OUT_40482,Cluster_3,-0.23548943046396162,-0.8297139568514844
BMDP_OUT_40486,Cluster_2,-1.2337403981917128,0.47760816595941546
BMDP_OUT_40489,Cluster_3,0.2796813138620946,-0.3942531032990686
BMDP_OUT_40490,Cluster_3,-0.5159319354531965,-0.8585681128851764
BMDP_OUT_40496,Cluster_2,-1.1346908307641301,0.485547587593699
BMDP_OUT_4050,Cluster_2,-1.323199223723184,0.44127703610322333
BMDP_OUT_40505,Cluster_1,0.4629149544761967,0.8102482295385952
BMDP_OUT_40567,Cluster_1,1.1345434003007593,0.23157284048738608
BMDP_OUT_40568,Cluster_1,0.9704915577833515,-0.19936672925593113
BMDP_OUT_40569,Cluster_1,0.7003684810909119,-0.015289022988051224
BMDP_OUT_40570,Cluster_3,-0.1402499167794611,0.06303592140459806
BMDP_OUT_40571,Cluster_3,0.8533795433169913,-0.5825697923845446
BMDP_OUT_40572,Cluster_2,-0.2706231990641741,0.3485421245298043
BMDP_OUT_40599,Cluster_3,-0.48461775452230316,-0.8952486314099833
BMDP_OUT_40600,Cluster_3,-0.5592868011229857,-0.615522448267438
BMDP_OUT_40649,Cluster_1,0.4857597919186757,0.1376170734625698
BMDP_OUT_40659,Cluster_1,0.7707304145300212,0.03009897330362722
BMDP_OUT_40669,Cluster_3,-0.3364194961426217,-0.9702975575828249
BMDP_OUT_40672,Cluster_3,0.6531302665009573,-0.2735300928647349
BMDP_OUT_40679,Cluster_2,0.15636275348655798,0.2649213660756397
BMDP_OUT_40704,Cluster_1,1.18950964546184,-0.277167722144198
BMDP_OUT_40705,Cluster_2,-0.9446655569944094,0.7921683335307547
BMDP_OUT_40706,Cluster_2,-0.6486551847002183,0.4224164819371258
BMDP_OUT_40707,Cluster_1,0.8685722495183636,-0.1652233645015273
BMDP_OUT_40733,Cluster_2,-1.1411396061346935,0.4144734538967033
BMDP_OUT_40734,Cluster_3,0.41536882156662247,-0.16007499378823536
BMDP_OUT_40735,Cluster_2,-0.2602827205784679,0.5511537234592697
BMDP_OUT_40736,Cluster_3,0.18463678382646959,-0.3212885392870514
BMDP_OUT_4075,Cluster_3,-0.2542081794140568,-0.5109923530637093
BMDP_OUT_40752,Cluster_1,1.4253457994732213,0.3412171822771963
BMDP_OUT_40754,Cluster_3,-0.28848303561260924,-0.18231859651451388
BMDP_OUT_4076,Cluster_3,0.36671476907586786,0.138055213923425
BMDP_OUT_4077,Cluster_2,-0.027451511581672222,0.599379741107242
BMDP_OUT_40777,Cluster_3,0.13478027454875294,-0.6072309301664159
BMDP_OUT_40792,Cluster_2,-0.28404855984228317,0.5374417983805088
BMDP_OUT_40805,Cluster_2,-0.5176877603361366,0.48602337807344687
BMDP_OUT_40806,Cluster_3,0.37886951871372326,-0.46158538295999657
BMDP_OUT_40807,Cluster_3,0.2195270729138981,-0.6994739769237707
BMDP_OUT_40808,Cluster_3,0.5555642923027698,-0.015821276838056994
BMDP_OUT_40809,Cluster_1,0.6297611398534385,-0.45175345070303
BMDP_OUT_40815,Cluster_3,-0.06026392853642315,-0.7013649157047446
BMDP_OUT_40816,Cluster_1,0.6158942223044427,0.10647623208504557
BMDP_OUT_40827,Cluster_3,0.2840968617146503,-0.7734632570225758
BMDP_OUT_40831,Cluster_2,-0.7309282658389017,1.2196445511135499
BMDP_OUT_40849,Cluster_1,1.0789575689531345,0.2345385972475687
BMDP_OUT_40862,Cluster_3,-0.2640732156879648,-0.3035241541039415
BMDP_OUT_40863,Cluster_2,-0.9556302462407626,0.7702933955330571
BMDP_OUT_40952,Cluster_1,0.9630896609366559,-0.1949665156916956
BMDP_OUT_40953,Cluster_2,0.06581045287254916,0.6615421772640955
BMDP_OUT_40954,Cluster_2,-0.4009909684405589,-0.05890776927571668
BMDP_OUT_40955,Cluster_2,-0.164291148372276,0.22322693792837267
BMDP_OUT_40956,Cluster_1,1.4484171846018894,-0.31120839739807493
BMDP_OUT_40957,Cluster_2,-0.06652916004306772,0.3164693461349993
BMDP_OUT_40958,Cluster_3,0.2650679339231199,-0.08184423852416219
BMDP_OUT_40959,Cluster_1,1.275210417052873,0.19942604238646955
BMDP_OUT_40960,Cluster_2,-0.999686298510696,0.4842022798630795
BMDP_OUT_40961,Cluster_3,-0.6711952709104582,-0.5602486815915915
BMDP_OUT_40962,Cluster_1,1.001067265079907,0.329913265276329
BMDP_OUT_40988,Cluster_1,1.4986957778938388,-0.26246551789421735
BMDP_OUT_40989,Cluster_2,-0.9949461343375723,0.960915762676985
BMDP_OUT_40990,Cluster_1,1.6382142057181377,0.6324373832169286
BMDP_OUT_41013,Cluster_2,-0.8096528249060267,0.4732025081241007
BMDP_OUT_41014,Cluster_3,-0.26261101838821266,-0.8281428600625578
BMDP_OUT_41034,Cluster_3,0.4580612193344826,-0.2159225844740104
BMDP_OUT_41035,Cluster_3,0.7636855556280606,-0.26601179463763486
BMDP_OUT_41036,Cluster_3,-0.6376863036331077,-0.23291128109919812
BMDP_OUT_41087,Cluster_2,-1.3187354943621965,0.2616694045499496
BMDP_OUT_41088,Cluster_1,0.9171394383098322,-0.05796045285235238
BMDP_OUT_41089,Cluster_3,0.19494464699996183,-0.47311714450056236
BMDP_OUT_41090,Cluster_3,-0.2863192652939328,-0.35159317633956827
BMDP_OUT_41091,Cluster_2,-1.0305389386039532,-0.016651191290749198
BMDP_OUT_41110,Cluster_3,-0.7586916162200074,-1.2344971415705095
BMDP_OUT_41111,Cluster_3,-0.7967768283713376,-0.607258422009976
BMDP_OUT_41112,Cluster_3,0.29619900702925517,-0.734042781480323
BMDP_OUT_41122,Cluster_2,-0.39866448391058495,0.2808179243538861
BMDP_OUT_41123,Cluster_3,0.36325483128618224,-0.7166128602911146
BMDP_OUT_41128,Cluster_1,1.4436256610641052,0.39884460400896704
BMDP_OUT_41129,Cluster_3,0.4050212153600192,-0.03908045995315447
BMDP_OUT_41135,Cluster_3,-0.030688267969300825,-0.5545447736247551
BMDP_OUT_41148,Cluster_2,-0.6296861333159847,0.8439091695677662
BMDP_OUT_41153,Cluster_3,0.6211732155189063,-0.48934199293149805
BMDP_OUT_41176,Cluster_1,0.45084696020513326,0.406163634912016
BMDP_OUT_41212,Cluster_1,0.9576131638817567,0.19651125308658063
BMDP_OUT_41216,Cluster_3,0.4824357289362494,-0.1118740902058237
BMDP_OUT_41224,Cluster_1,0.8490470806017689,0.1032994840471015
BMDP_OUT_41246,Cluster_2,-1.0042909267889246,0.6370807210343645
BMDP_OUT_41267,Cluster_2,-0.6735942230019457,0.49895813782284437
BMDP_OUT_41304,Cluster_3,0.19645360037232248,-0.46289813892374865
BMDP_OUT_41306,Cluster_1,0.7613233088116127,-0.28114300144976795
BMDP_OUT_41330,Cluster_3,-0.6461576743592927,-0.26587212337273086
BMDP_OUT_41331,Cluster_2,-1.425863178604853,0.47604665360123233
BMDP_OUT_41332,Cluster_2,-0.9222674235822108,0.23143637989618593
BMDP_OUT_41416,Cluster_2,-0.8716718569064332,0.2752229761732209
BMDP_OUT_41417,Cluster_3,0.7573902008388039,-0.16805271851909975
BMDP_OUT_41418,Cluster_2,-0.6690182220356576,0.6114397378251835
BMDP_OUT_41419,Cluster_3,-0.6866798393592921,-1.1646841171259152
BMDP_OUT_41420,Cluster_2,-0.7710435932478445,-0.10858249990777975
BMDP_OUT_41421,Cluster_3,0.1285497497758154,-0.6253972775692738
BMDP_OUT_41422,Cluster_3,-0.45422496892863196,0.06537546576851776
BMDP_OUT_41502,Cluster_2,-0.8229996104883993,0.4675988581507471
BMDP_OUT_41549,Cluster_2,-0.8402123380349409,0.5213410308030325
BMDP_OUT_41550,Cluster_3,-0.748602170685061,-1.0194532692411542
BMDP_OUT_41551,Cluster_2,-0.30528562392251357,0.2740743140196049
BMDP_OUT_41576,Cluster_1,1.1553730160745435,0.2726416421693571
BMDP_OUT_41577,Cluster_3,-0.21673592073567385,-0.5290300360950887
BMDP_OUT_41578,Cluster_2,0.17848020739134207,0.6283240921497486
BMDP_OUT_41579,Cluster_2,-1.0744484432336052,0.8506291721188104
BMDP_OUT_41583,Cluster_1,0.5668509809005248,-0.10796981469627019
BMDP_OUT_41729,Cluster_2,-0.9300073606044525,1.154383537820297
BMDP_OUT_41730,Cluster_2,-1.169040163041522,0.3940080638790615
BMDP_OUT_41731,Cluster_2,-0.8814487738630545,0.46316290565680507
BMDP_OUT_41732,Cluster_3,-0.7765729471871406,-1.139074718933426
BMDP_OUT_41733,Cluster_3,-0.3698783791495087,-0.8928960597080166
BMDP_OUT_41734,Cluster_2,-0.7753577449952437,0.5561378117518572
BMDP_OUT_41735,Cluster_2,-0.5742085641369018,-0.031005823487887038
BMDP_OUT_41753,Cluster_1,0.3137872408712885,0.5662251063199711
BMDP_OUT_41768,Cluster_1,0.7909615022424189,0.04161375535687013
BMDP_OUT_41769,Cluster_1,1.1224630822993604,0.35851002256781334
BMDP_OUT_41770,Cluster_3,-0.7500261109825125,-0.7861705229152551
BMDP_OUT_41771,Cluster_1,0.4269133863966228,0.06578971360558104
BMDP_OUT_41772,Cluster_3,0.38730790036550933,-0.6144280087824289
BMDP_OUT_41773,Cluster_3,-0.3838120994667539,-1.2583925905733482
BMDP_OUT_41884,Cluster_2,-0.3844147878700076,0.03789600664428543
BMDP_OUT_41885,Cluster_1,0.730949434713198,0.5744887560967996
BMDP_OUT_41886,Cluster_3,-0.21553903275560846,-1.0108800978378956
BMDP_OUT_41887,Cluster_2,-0.33007827602662576,0.25088854824754764
BMDP_OUT_41888,Cluster_3,-0.2696244548639273,-0.5521826103132609
BMDP_OUT_41889,Cluster_3,-0.6618686690287254,-0.2769068559481766
BMDP_OUT_41890,Cluster_3,0.25160364421024606,-0.6812252876276254
BMDP_OUT_41891,Cluster_2,-0.038634552621460955,0.31933338930003896
BMDP_OUT_41892,Cluster_2,-0.5630265855673944,0.8429732584975834
BMDP_OUT_41893,Cluster_2,-1.1067648924987867,0.45545499692961344
BMDP_OUT_41894,Cluster_1,1.0812366731862553,0.28964230838903265
BMDP_OUT_41895,Cluster_3,0.48233489778722083,-0.8937409817808667
BMDP_OUT_41896,Cluster_3,-0.005110354220881325,-0.9829211828979448
BMDP_OUT_41897,Cluster_1,1.0027393312931554,-0.32330755646181975
BMDP_OUT_41905,Cluster_2,-0.7096418996391132,0.7728130761032588
BMDP_OUT_42066,Cluster_2,-0.9343784654824345,0.9896356311566078
BMDP_OUT_42067,Cluster_1,1.1178725327055072,0.3724895016050672
BMDP_OUT_42068,Cluster_3,0.1895029614065166,-0.2914860785476932
BMDP_OUT_42069,Cluster_2,-0.17847714642337584,0.38166438969520106
BMDP_OUT_42070,Cluster_3,0.33884223407480396,-0.3998321662170902
BMDP_OUT_42071,Cluster_1,1.3994964403470735,0.36623943224547906
BMDP_OUT_42072,Cluster_2,0.10661344888719998,0.6222189792724115
BMDP_OUT_42075,Cluster_2,-1.35205276172169,0.9259844281289086
BMDP_OUT_42129,Cluster_3,-0.4683841203455583,-0.9565338185311989
BMDP_OUT_42130,Cluster_1,0.41686517976394555,-0.30116924261091577
BMDP_OUT_42134,Cluster_1,0.4696553839309685,1.2833265153004434
BMDP_OUT_42156,Cluster_3,0.21987013362384572,-0.6599790513305784
BMDP_OUT_42157,Cluster_3,-0.4188769493105655,-0.5839335572266723
BMDP_OUT_42165,Cluster_3,-0.48163504157692627,-0.7705948005303315
BMDP_OUT_42169,Cluster_3,-0.3278970799567662,-0.6357665691038872
BMDP_OUT_42177,Cluster_3,-0.9129284916187279,-0.8645259587568469
BMDP_OUT_42178,Cluster_1,0.522216056444052,0.7205028308838456
BMDP_OUT_42182,Cluster_3,-0.11197954364247711,-0.34536205035828554
BMDP_OUT_42183,Cluster_3,-0.03753282140940922,-0.39640164696214597
BMDP_OUT_42184,Cluster_2,-0.15274490103997299,0.5526426330257145
BMDP_OUT_42185,Cluster_2,-0.9826275314235595,0.7824785331730869
BMDP_OUT_42186,Cluster_3,-0.671043639969383,-1.5281221604833606
BMDP_OUT_42187,Cluster_2,-0.2189799482291739,0.42877525408954564
BMDP_OUT_42188,Cluster_2,-0.048825800430831734,0.6209622550244
BMDP_OUT_42189,Cluster_1,0.7317607290226475,0.9272769227493648
BMDP_OUT_42212,Cluster_3,-0.5907568782493395,-1.3005717422877545
BMDP_OUT_42213,Cluster_1,0.4267847902265949,-0.459826360543762
BMDP_OUT_42262,Cluster_1,0.2414125956444102,0.748175423573319
BMDP_OUT_42263,Cluster_3,-0.08765926381887434,-0.6520072532189018
BMDP_OUT_42264,Cluster_1,1.7468703460160862,0.5260555268663456
BMDP_OUT_42268,Cluster_3,-0.5443000565773053,-0.14468151425441395
BMDP_OUT_42269,Cluster_3,-0.6582607034221185,-0.7345929847250235
BMDP_OUT_42286,Cluster_1,1.0889372042652297,0.1516433190154654
BMDP_OUT_42332,Cluster_1,0.9324277644852345,-0.25592170546612514
BMDP_OUT_42370,Cluster_3,0.2732715864815862,-1.0246169084952208
BMDP_OUT_42371,Cluster_3,-0.24677822190818685,-0.48166524518896825
BMDP_OUT_42372,Cluster_3,0.31811207125841745,-0.37060769793835857
BMDP_OUT_42447,Cluster_1,1.6912044978380358,0.42225434959368835
BMDP_OUT_42448,Cluster_3,0.2704915678786014,-0.7420372011267226
BMDP_OUT_42449,Cluster_3,0.6661603150847321,-0.15381063825098204
BMDP_OUT_42450,Cluster_3,-0.7018893249689155,-1.2263996420492593
BMDP_OUT_42451,Cluster_2,-0.6005934941969899,0.7131736177982816
BMDP_OUT_42452,Cluster_3,-0.30435693611645065,-0.5983652251338643
BMDP_OUT_42453,Cluster_3,0.06760312648431338,0.07787409864155474
BMDP_OUT_42454,Cluster_2,-0.9656573310144683,0.9152262085593065
BMDP_OUT_42455,Cluster_2,-0.7129063305474271,0.3649454828277209
BMDP_OUT_42456,Cluster_2,-0.8069395705814115,0.5737063342470885
BMDP_OUT_42457,Cluster_3,-0.4196845999301605,-0.5329505745010952
BMDP_OUT_42458,Cluster_3,0.5392486186590087,-0.5825927198185242
BMDP_OUT_42459,Cluster_3,0.11628879930460284,-0.7543235111137806
BMDP_OUT_42460,Cluster_2,-0.6722672575479803,1.061826763511622
BMDP_OUT_42461,Cluster_2,-1.1821008547404916,0.9930537504693201
BMDP_OUT_42713,Cluster_3,-0.3828472824535819,-1.308103676578823
BMDP_OUT_42714,Cluster_1,0.7848193731760065,-0.0170771769353458
BMDP_OUT_42715,Cluster_1,1.1746981733181217,0.3030058120334827
BMDP_OUT_42716,Cluster_3,0.502392354606424,-0.5713047877040481
BMDP_OUT_42717,Cluster_3,-0.25555657015791877,-1.1300170251810266
BMDP_OUT_42718,Cluster_3,-0.44773855851022815,-0.9102549303762831
BMDP_OUT_42719,Cluster_1,1.68729903976754,0.16780380404950357
BMDP_OUT_42720,Cluster_2,-0.4688952641282831,0.6653561861120286
BMDP_OUT_4274,Cluster_1,1.1286597793450936,0.20038221334929623
BMDP_OUT_42895,Cluster_3,-0.37535297600322437,-0.9660282805856767
BMDP_OUT_42896,Cluster_2,0.019361091143062004,0.32535528489276466
BMDP_OUT_42897,Cluster_2,-0.19743661162602197,0.4409308463975835
BMDP_OUT_42944,Cluster_2,-1.01204098546341,0.938124060329315
BMDP_OUT_42945,Cluster_1,0.8921291313420325,0.06813548662906392
BMDP_OUT_42946,Cluster_3,-0.6925325863752729,-0.9107120617657555
BMDP_OUT_42947,Cluster_2,-0.834866736337535,0.817895611088185
BMDP_OUT_42948,Cluster_2,-0.8428062336654522,0.7117068754947666
BMDP_OUT_42949,Cluster_2,-1.0841187599528033,0.3929929765991679
BMDP_OUT_42950,Cluster_2,-1.2496508316463462,0.8394788381996525
BMDP_OUT_42951,Cluster_3,-0.10857026800952738,-1.2813818566113742
BMDP_OUT_43003,Cluster_1,1.282115340181301,0.20688937053598272
BMDP_OUT_43004,Cluster_1,1.3946118064909927,0.37597477541096574
BMDP_OUT_43005,Cluster_2,-0.669529401753107,0.7268790728121786
BMDP_OUT_43006,Cluster_1,1.0297483162788763,0.39653510629179245
BMDP_OUT_43007,Cluster_2,-0.7327112545642842,0.6853086491540016
BMDP_OUT_43008,Cluster_3,0.04089806568621941,-0.8245203409005103
BMDP_OUT_43009,Cluster_2,-0.7945527704489569,0.7310875018666217
BMDP_OUT_43038,Cluster_2,0.3757051720288411,0.9341284129513404
BMDP_OUT_43039,Cluster_3,-0.6721965601167783,-1.0682723649393324
BMDP_OUT_4309,Cluster_1,0.9405033396526554,0.247374985319065
BMDP_OUT_431,Cluster_3,-0.4845445442892925,-0.4493257827023396
BMDP_OUT_4310,Cluster_3,0.2388546742616916,-0.9221888990645635
BMDP_OUT_4311,Cluster_1,1.1960604738408875,0.03616575888502173
BMDP_OUT_4312,Cluster_3,0.20153259066822862,-0.2899529488284186
BMDP_OUT_4313,Cluster_2,0.09387073188057118,0.37919806776401005
BMDP_OUT_43134,Cluster_1,1.436883971972732,0.0205164474193512
BMDP_OUT_43135,Cluster_2,-1.0754863532921228,0.4810789810925711
BMDP_OUT_43136,Cluster_1,0.7842910823790978,1.3987791295636456
BMDP_OUT_43137,Cluster_3,-0.5904330960660356,-0.8562170868304552
BMDP_OUT_43138,Cluster_1,1.3179638106507403,0.44493894380770216
BMDP_OUT_432,Cluster_2,-1.2026856590747539,0.5062931827682405
BMDP_OUT_43259,Cluster_1,0.16661704157546803,-0.18471701939178303
BMDP_OUT_43260,Cluster_2,-0.7148041507323807,1.1221208632767925
BMDP_OUT_43261,Cluster_2,-0.47439030270762894,0.32755931602610644
BMDP_OUT_43262,Cluster_2,0.18047887987283986,0.9871240913974614
BMDP_OUT_43263,Cluster_3,-0.350530047023079,-0.15527413444725102
BMDP_OUT_43264,Cluster_3,0.28327886069711217,-0.9815793557933097
BMDP_OUT_43265,Cluster_2,-0.013849227709214124,0.11808029936913698
BMDP_OUT_43266,Cluster_3,-0.3285487248197809,-0.7352421730129605
BMDP_OUT_43267,Cluster_3,0.18007813184271895,-0.1737193485483139
BMDP_OUT_43268,Cluster_2,-0.013849227709214124,0.11808029936913698
BMDP_OUT_43433,Cluster_1,1.0104406673170656,-0.07849603752475626
BMDP_OUT_43461,Cluster_1,1.2422681865345786,0.32314003750915543
BMDP_OUT_43518,Cluster_1,1.24429563402769,0.19597787009294
BMDP_OUT_43519,Cluster_3,0.13954716692036429,-0.0752201508027712
BMDP_OUT_43520,Cluster_1,0.9838456028859078,-0.5112181582551882
BMDP_OUT_43521,Cluster_2,-0.23189706971161475,0.548896239050605
BMDP_OUT_43522,Cluster_1,1.453766857299967,0.26308919011333326
BMDP_OUT_43523,Cluster_3,0.1342284424488396,-0.3700691496397949
BMDP_OUT_43524,Cluster_2,-0.942902496187924,0.29691056602847876
BMDP_OUT_43525,Cluster_3,0.3317143589004071,-0.8421034961329584
BMDP_OUT_43526,Cluster_1,0.25365828649130123,1.1579039969961606
BMDP_OUT_43527,Cluster_2,-0.7625223075812994,0.7860253923359519
BMDP_OUT_43575,Cluster_1,1.064474925585358,0.023947952456363844
BMDP_OUT_43576,Cluster_1,0.3926604941365843,0.7710578229547069
BMDP_OUT_43577,Cluster_2,-0.28560122179365277,0.297353491196922
BMDP_OUT_43587,Cluster_2,-0.5875364411335672,-0.038572772782223264
BMDP_OUT_43589,Cluster_3,0.005985303241862416,-0.945340254800409
BMDP_OUT_43590,Cluster_3,-0.0748275906516086,-0.6883727577480947
BMDP_OUT_43591,Cluster_3,-0.7222940279901596,-1.2432955415031053
BMDP_OUT_43592,Cluster_3,-0.5217467515958895,-1.2169974230026608
BMDP_OUT_43593,Cluster_3,-0.8915599612341192,-0.5610741226279188
BMDP_OUT_43594,Cluster_1,1.0283288028365831,0.17772012593922965
BMDP_OUT_43660,Cluster_3,-0.7635228375899884,-0.866530319178194
BMDP_OUT_43661,Cluster_3,-0.6949777259362866,-0.49261734851888844
BMDP_OUT_43711,Cluster_1,0.9164707274469291,0.18813182063935813
BMDP_OUT_43712,Cluster_1,0.8711977383352327,-0.1275652535987939
BMDP_OUT_43733,Cluster_3,0.32856310125461685,-0.32695722401638994
BMDP_OUT_43734,Cluster_3,0.21697070244042688,-0.45803186337248314
BMDP_OUT_43735,Cluster_2,-0.7079008206017716,0.18712702609540854
BMDP_OUT_43736,Cluster_2,-0.9959991351350996,0.9809246355350837
BMDP_OUT_43737,Cluster_3,-0.045786711589740486,-0.14841114675960337
BMDP_OUT_43738,Cluster_2,-0.13531187522007584,0.4266277272031235
BMDP_OUT_43739,Cluster_1,1.272210038755849,-0.3818385703724597
BMDP_OUT_43740,Cluster_2,-0.44818926226159017,0.025824471830766124
BMDP_OUT_43741,Cluster_1,1.0762481795818453,0.09342163715300876
BMDP_OUT_43742,Cluster_3,-0.05550623040807337,-0.9890720172159736
BMDP_OUT_43743,Cluster_2,-0.7255724339863621,0.6918334711245121
BMDP_OUT_43840,Cluster_3,-0.29471604786571504,-1.0600057509766916
BMDP_OUT_43990,Cluster_2,-0.7679707413998139,1.0723516645458462
BMDP_OUT_44015,Cluster_3,0.40443793478261103,-0.09428356417629964
BMDP_OUT_44029,Cluster_3,0.3422938605301937,-0.09514368148454155
BMDP_OUT_44047,Cluster_1,0.8881244252754248,-0.2617853674921029
BMDP_OUT_44078,Cluster_3,0.13420068762813905,-0.7853883739477499
BMDP_OUT_4421,Cluster_2,-0.7548283965783034,0.7070530874751613
BMDP_OUT_44293,Cluster_2,-1.2935049973278856,0.9178264234836785
BMDP_OUT_44294,Cluster_3,-0.2865085224650159,-0.06580715278256936
BMDP_OUT_44295,Cluster_2,-0.8844350576844018,1.050220353924489
BMDP_OUT_44296,Cluster_3,-0.8735920361094134,-0.9111378995051919
BMDP_OUT_44297,Cluster_1,0.28651053550634337,1.5097443832771862
BMDP_OUT_44298,Cluster_2,-0.7567807496077101,0.21799572167474712
BMDP_OUT_44299,Cluster_2,-1.061423331501667,0.5154542059554937
BMDP_OUT_44300,Cluster_2,-0.9826275314235595,0.7824785331730869
BMDP_OUT_44301,Cluster_2,-0.8180258302067014,0.645609336298924
BMDP_OUT_44302,Cluster_2,-1.1976610033262487,0.9268908082434842
BMDP_OUT_44303,Cluster_3,0.01031947530382607,-0.36583555575188553
BMDP_OUT_44304,Cluster_2,-0.7905014734317807,0.6259665288129102
BMDP_OUT_44305,Cluster_2,-1.1860315830982502,0.10908982590513304
BMDP_OUT_44306,Cluster_2,0.18445798611395423,0.6814926479486001
BMDP_OUT_44307,Cluster_1,0.9523868457507123,0.1498604776880721
BMDP_OUT_44308,Cluster_3,-0.14708662471005216,-0.21663851029967007
BMDP_OUT_44309,Cluster_3,0.1571999668724366,-0.3443212223656561
BMDP_OUT_44310,Cluster_3,0.5231573230765031,-0.6085661419869988
BMDP_OUT_44311,Cluster_2,-1.1507516152190347,0.8508188356116204
BMDP_OUT_44312,Cluster_3,-0.2758573696041883,-0.3008138314304514
BMDP_OUT_44313,Cluster_3,-0.04995939087446574,-0.4625570212547395
BMDP_OUT_44314,Cluster_1,1.0008608773533623,-0.29589067670546043
BMDP_OUT_44315,Cluster_2,-1.0454612339078029,-0.29211939624601124
BMDP_OUT_44316,Cluster_2,-0.46854860402355425,1.1322214173116052
BMDP_OUT_44317,Cluster_2,0.009616373836070197,0.3675264637714723
BMDP_OUT_44318,Cluster_3,0.03353374307104785,-0.22619956451366316
BMDP_OUT_44319,Cluster_1,1.2753969112353079,0.2700716092154453
BMDP_OUT_44320,Cluster_3,0.19818680736921307,-0.055303753057951245
BMDP_OUT_44360,Cluster_1,0.8207457265262805,0.09713253405566681
BMDP_OUT_44361,Cluster_3,0.22947452014748804,-0.26125300501615867
BMDP_OUT_44362,Cluster_3,-0.6166383307929489,-1.0696788515220381
BMDP_OUT_44370,Cluster_3,0.5731165966111565,6.0697737513312755e-05
BMDP_OUT_44373,Cluster_2,-0.7089138115442549,0.5194601045810124
BMDP_OUT_44395,Cluster_3,-0.5298093355001254,-0.7701217381895487
BMDP_OUT_44454,Cluster_1,1.3946118064909927,0.37597477541096574
BMDP_OUT_44456,Cluster_3,-0.2235847530587348,-0.5795998567723954
BMDP_OUT_44485,Cluster_2,-0.7907016366511901,0.09804744089948163
BMDP_OUT_44486,Cluster_3,0.03966695585897052,-0.6968722301378133
BMDP_OUT_44511,Cluster_1,0.8256718879223002,-0.45023342409871525
BMDP_OUT_44512,Cluster_2,-0.8406012769546938,1.0238440847040147
BMDP_OUT_44515,Cluster_3,-0.5365878268374332,-0.40205281901834455
BMDP_OUT_44528,Cluster_1,1.0128646319177328,0.1432680161044797
BMDP_OUT_44551,Cluster_2,-0.0010980374845199203,0.7174662689579385
BMDP_OUT_44552,Cluster_1,1.0880310881196822,-0.10452487075002698
BMDP_OUT_44595,Cluster_2,0.002750743409569739,1.029780802851262
BMDP_OUT_44596,Cluster_3,-0.2166939704771346,-0.5282783835518993
BMDP_OUT_44597,Cluster_3,0.0072058206978116435,-0.5007071551115072
BMDP_OUT_44626,Cluster_2,-0.2737034837520639,1.233742091792355
BMDP_OUT_44765,Cluster_3,-0.46536144211189023,-1.2195186368403355
BMDP_OUT_44766,Cluster_3,-0.42858255662649347,-0.8467683476463275
BMDP_OUT_44767,Cluster_3,0.09749101968714789,-0.7611586326619074
BMDP_OUT_44768,Cluster_3,0.06494343614922493,-0.4016586255124107
BMDP_OUT_44769,Cluster_1,0.26430147419981265,0.9876650325862922
BMDP_OUT_44770,Cluster_2,-0.929695509914475,1.2286650554679697
BMDP_OUT_44771,Cluster_3,-0.46285229853327936,-0.9501262349608557
BMDP_OUT_44772,Cluster_2,-0.7240794933257079,0.6497845518433282
BMDP_OUT_4478,Cluster_2,-1.0249134337409793,0.7046910660069973
BMDP_OUT_4479,Cluster_2,-1.0356458522143834,0.48180430441373734
BMDP_OUT_44829,Cluster_1,1.2060781721579925,-0.3978508418242682
BMDP_OUT_44830,Cluster_2,-0.2520202883025644,1.1508596730721625
BMDP_OUT_44831,Cluster_1,0.2380357855413126,1.3327321948194615
BMDP_OUT_44832,Cluster_2,-0.28684101129088924,1.1648550508629958
BMDP_OUT_44924,Cluster_3,-0.384028031114506,-0.875584176995471
BMDP_OUT_44958,Cluster_2,-1.0792146323137015,0.6015011362002896
BMDP_OUT_44959,Cluster_2,-0.0012399992306601215,0.47180625755027594
BMDP_OUT_44960,Cluster_3,-0.7028272055365042,-0.8197627196426992
BMDP_OUT_44961,Cluster_1,0.3163793050460828,-0.0880745875421731
BMDP_OUT_4507,Cluster_3,-0.03707529297268311,-0.2622884176529348
BMDP_OUT_45071,Cluster_3,0.32910804592610965,-0.9606992774926875
BMDP_OUT_45072,Cluster_2,-1.4231193442914247,0.029237817689447096
BMDP_OUT_45073,Cluster_2,-1.223849311074737,1.040028461794649
BMDP_OUT_45074,Cluster_1,1.1492512563077657,0.4648763069460833
BMDP_OUT_45075,Cluster_1,0.932769625773094,0.09198791384918394
BMDP_OUT_45076,Cluster_2,0.09804186560478823,1.506505196442997
BMDP_OUT_45077,Cluster_1,0.5196316021406815,0.5012006281808944
